t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1548920249,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006311,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920250,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006274,0.016417,0.121306,0.169296,calls/second,milliseconds
1548920251,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006235,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920252,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006197,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920253,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006158,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920254,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006120,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920255,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006083,0.015104,0.119301,0.168358,calls/second,milliseconds
1548920256,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006046,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920257,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.006010,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920258,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005974,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920259,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005939,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920260,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005904,0.013897,0.117329,0.167426,calls/second,milliseconds
1548920261,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005868,0.012786,0.115390,0.166498,calls/second,milliseconds
1548920262,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005835,0.012786,0.115390,0.166498,calls/second,milliseconds
1548920263,1,60.000000,60.000000,60.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,0.005801,0.012786,0.115390,0.166498,calls/second,milliseconds
